orderNumber,productCode,productCode,quantityOrdered,productName,productLine,quantityInStock
10389,S12_1099,S12_1099,26,"1968 Ford Mustang","Classic Cars",68
10389,S12_3380,S12_3380,25,"1968 Dodge Charger","Classic Cars",9123
10389,S12_3990,S12_3990,36,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10389,S12_4675,S12_4675,47,"1969 Dodge Charger","Classic Cars",7323
10389,S18_1889,S18_1889,49,"1948 Porsche 356-A Roadster","Classic Cars",8826
10389,S18_2625,S18_2625,39,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10389,S24_1578,S24_1578,45,"1997 BMW R 1100 S",Motorcycles,7003
10389,S24_2000,S24_2000,49,"1960 BSA Gold Star DBD34",Motorcycles,15
10390,S18_1129,S18_1129,36,"1993 Mazda RX-7","Classic Cars",3975
10390,S18_1984,S18_1984,34,"1995 Honda Civic","Classic Cars",9772
10390,S18_2325,S18_2325,31,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10390,S18_2795,S18_2795,26,"1928 Mercedes-Benz SSK","Vintage Cars",548
10390,S18_3278,S18_3278,40,"1969 Dodge Super Bee","Classic Cars",1917
10390,S18_3482,S18_3482,50,"1976 Ford Gran Torino","Classic Cars",9127
10390,S18_3782,S18_3782,36,"1957 Vespa GS150",Motorcycles,7689
10390,S18_4721,S18_4721,49,"1957 Corvette Convertible","Classic Cars",1249
10390,S24_2360,S24_2360,35,"1982 Ducati 900 Monster",Motorcycles,6840
10390,S24_2972,S24_2972,37,"1982 Lamborghini Diablo","Classic Cars",7723
10390,S24_3371,S24_3371,46,"1971 Alpine Renault 1600s","Classic Cars",7995
10390,S24_3856,S24_3856,45,"1956 Porsche 356A Coupe","Classic Cars",6600
10390,S24_4620,S24_4620,30,"1961 Chevrolet Impala","Classic Cars",7869
10390,S32_2206,S32_2206,41,"1982 Ducati 996 R",Motorcycles,9241
10390,S32_4485,S32_4485,45,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10390,S50_4713,S50_4713,22,"2002 Yamaha YZR M1",Motorcycles,600
10391,S10_1949,S10_1949,24,"1952 Alpine Renault 1300","Classic Cars",7305
10391,S10_4962,S10_4962,37,"1962 LanciaA Delta 16V","Classic Cars",6791
10391,S12_1666,S12_1666,39,"1958 Setra Bus","Trucks and Buses",1579
10391,S18_1097,S18_1097,29,"1940 Ford Pickup Truck","Trucks and Buses",2613
10391,S18_1342,S18_1342,35,"1937 Lincoln Berline","Vintage Cars",8693
10391,S18_1367,S18_1367,42,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10391,S18_2432,S18_2432,44,"1926 Ford Fire Engine","Trucks and Buses",2018
10391,S18_2949,S18_2949,32,"1913 Ford Model T Speedster","Vintage Cars",4189
10391,S24_1937,S24_1937,33,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10391,S24_2022,S24_2022,24,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10392,S18_2957,S18_2957,37,"1934 Ford V8 Coupe","Vintage Cars",5649
10392,S18_3136,S18_3136,29,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10392,S18_3320,S18_3320,36,"1917 Maxwell Touring Car","Vintage Cars",7913
10393,S12_3148,S12_3148,35,"1969 Corvair Monza","Classic Cars",6906
10393,S12_4473,S12_4473,32,"1957 Chevy Pickup","Trucks and Buses",6125
10393,S18_2238,S18_2238,20,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10393,S18_2319,S18_2319,38,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10393,S18_4600,S18_4600,30,"1940s Ford truck","Trucks and Buses",3128
10393,S18_4668,S18_4668,44,"1939 Cadillac Limousine","Vintage Cars",6645
10393,S24_2300,S24_2300,33,"1962 Volkswagen Microbus","Trucks and Buses",2327
10393,S24_4258,S24_4258,33,"1936 Chrysler Airflow","Vintage Cars",4710
10393,S32_1268,S32_1268,38,"1980’s GM Manhattan Express","Trucks and Buses",5099
10393,S32_3522,S32_3522,31,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10393,S700_2824,S700_2824,21,"1982 Camaro Z28","Classic Cars",6934
10394,S18_3232,S18_3232,22,"1992 Ferrari 360 Spider red","Classic Cars",8347
10394,S18_4027,S18_4027,37,"1970 Triumph Spitfire","Classic Cars",5545
10394,S24_1444,S24_1444,31,"1970 Dodge Coronet","Classic Cars",4074
10394,S24_2840,S24_2840,46,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10394,S24_4048,S24_4048,37,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10394,S32_2509,S32_2509,36,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10394,S32_3207,S32_3207,30,"1950's Chicago Surface Lines Streetcar",Trains,8601
10395,S10_4757,S10_4757,32,"1972 Alfa Romeo GTA","Classic Cars",3252
10395,S12_1108,S12_1108,33,"2001 Ferrari Enzo","Classic Cars",3619
10395,S50_1392,S50_1392,46,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10395,S50_1514,S50_1514,45,"1962 City of Detroit Streetcar",Trains,1645
10396,S12_3891,S12_3891,33,"1969 Ford Falcon","Classic Cars",1049
10396,S18_3140,S18_3140,33,"1903 Ford Model A","Vintage Cars",3913
10396,S18_3259,S18_3259,24,"Collectable Wooden Train",Trains,6450
10396,S18_4522,S18_4522,45,"1904 Buick Runabout","Vintage Cars",8290
10396,S24_2011,S24_2011,49,"18th century schooner",Ships,1898
10396,S24_3151,S24_3151,27,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10396,S24_3816,S24_3816,37,"1940 Ford Delivery Sedan","Vintage Cars",6621
10396,S700_1138,S700_1138,39,"The Schooner Bluenose",Ships,1897
10397,S700_1938,S700_1938,32,"The Mayflower",Ships,737
10397,S700_2610,S700_2610,22,"The USS Constitution Ship",Ships,7083
10397,S700_3505,S700_3505,48,"The Titanic",Ships,1956
10397,S700_3962,S700_3962,36,"The Queen Mary",Ships,5088
10397,S72_3212,S72_3212,34,"Pont Yacht",Ships,414
10398,S18_1662,S18_1662,33,"1980s Black Hawk Helicopter",Planes,5330
10398,S18_2581,S18_2581,34,"P-51-D Mustang",Planes,992
10398,S18_3029,S18_3029,28,"1999 Yamaha Speed Boat",Ships,4259
10398,S18_3856,S18_3856,45,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10398,S24_1785,S24_1785,43,"1928 British Royal Navy Airplane",Planes,3627
10398,S24_2841,S24_2841,28,"1900s Vintage Bi-Plane",Planes,5942
10398,S24_3420,S24_3420,34,"1937 Horch 930V Limousine","Vintage Cars",2902
10398,S24_3949,S24_3949,41,"Corsair F4U ( Bird Cage)",Planes,6812
10398,S24_4278,S24_4278,45,"1900s Vintage Tri-Plane",Planes,2756
10398,S32_4289,S32_4289,22,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10398,S50_1341,S50_1341,49,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10398,S700_1691,S700_1691,47,"American Airlines: B767-300",Planes,5841
10398,S700_2047,S700_2047,36,"HMS Bounty",Ships,3501
10398,S700_2466,S700_2466,22,"America West Airlines B757-200",Planes,9653
10398,S700_2834,S700_2834,23,"ATA: B757-300",Planes,7106
10398,S700_3167,S700_3167,29,"F/A 18 Hornet 1/72",Planes,551
10398,S700_4002,S700_4002,36,"American Airlines: MD-11S",Planes,8820
10398,S72_1253,S72_1253,34,"Boeing X-32A JSF",Planes,4857
10399,S10_1678,S10_1678,40,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10399,S10_2016,S10_2016,51,"1996 Moto Guzzi 1100i",Motorcycles,6625
10399,S10_4698,S10_4698,22,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10399,S12_2823,S12_2823,29,"2002 Suzuki XREO",Motorcycles,9997
10399,S18_2625,S18_2625,30,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10399,S24_1578,S24_1578,57,"1997 BMW R 1100 S",Motorcycles,7003
10399,S24_2000,S24_2000,58,"1960 BSA Gold Star DBD34",Motorcycles,15
10399,S32_1374,S32_1374,32,"1997 BMW F650 ST",Motorcycles,178
10400,S10_4757,S10_4757,64,"1972 Alfa Romeo GTA","Classic Cars",3252
10400,S18_1662,S18_1662,34,"1980s Black Hawk Helicopter",Planes,5330
10400,S18_3029,S18_3029,30,"1999 Yamaha Speed Boat",Ships,4259
10400,S18_3856,S18_3856,58,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10400,S24_2841,S24_2841,24,"1900s Vintage Bi-Plane",Planes,5942
10400,S24_3420,S24_3420,38,"1937 Horch 930V Limousine","Vintage Cars",2902
10400,S24_3816,S24_3816,42,"1940 Ford Delivery Sedan","Vintage Cars",6621
10400,S700_2047,S700_2047,46,"HMS Bounty",Ships,3501
10400,S72_1253,S72_1253,20,"Boeing X-32A JSF",Planes,4857
10401,S18_2581,S18_2581,42,"P-51-D Mustang",Planes,992
10401,S24_1785,S24_1785,38,"1928 British Royal Navy Airplane",Planes,3627
10401,S24_3949,S24_3949,64,"Corsair F4U ( Bird Cage)",Planes,6812
10401,S24_4278,S24_4278,52,"1900s Vintage Tri-Plane",Planes,2756
10401,S32_1374,S32_1374,49,"1997 BMW F650 ST",Motorcycles,178
10401,S32_4289,S32_4289,62,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10401,S50_1341,S50_1341,56,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10401,S700_1691,S700_1691,11,"American Airlines: B767-300",Planes,5841
10401,S700_2466,S700_2466,85,"America West Airlines B757-200",Planes,9653
10401,S700_2834,S700_2834,21,"ATA: B757-300",Planes,7106
10401,S700_3167,S700_3167,77,"F/A 18 Hornet 1/72",Planes,551
10401,S700_4002,S700_4002,40,"American Airlines: MD-11S",Planes,8820
10402,S10_2016,S10_2016,45,"1996 Moto Guzzi 1100i",Motorcycles,6625
10402,S18_2625,S18_2625,55,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10402,S24_2000,S24_2000,59,"1960 BSA Gold Star DBD34",Motorcycles,15
10403,S10_1678,S10_1678,24,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10403,S10_4698,S10_4698,66,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10403,S12_2823,S12_2823,66,"2002 Suzuki XREO",Motorcycles,9997
10403,S18_3782,S18_3782,36,"1957 Vespa GS150",Motorcycles,7689
10403,S24_1578,S24_1578,46,"1997 BMW R 1100 S",Motorcycles,7003
10403,S24_2360,S24_2360,27,"1982 Ducati 900 Monster",Motorcycles,6840
10403,S32_2206,S32_2206,30,"1982 Ducati 996 R",Motorcycles,9241
10403,S32_4485,S32_4485,45,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10403,S50_4713,S50_4713,31,"2002 Yamaha YZR M1",Motorcycles,600
10404,S12_1099,S12_1099,64,"1968 Ford Mustang","Classic Cars",68
10404,S12_3380,S12_3380,43,"1968 Dodge Charger","Classic Cars",9123
10404,S12_3990,S12_3990,77,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10404,S18_3278,S18_3278,90,"1969 Dodge Super Bee","Classic Cars",1917
10404,S18_3482,S18_3482,28,"1976 Ford Gran Torino","Classic Cars",9127
10404,S18_4721,S18_4721,48,"1957 Corvette Convertible","Classic Cars",1249
10404,S24_3371,S24_3371,49,"1971 Alpine Renault 1600s","Classic Cars",7995
10404,S24_4620,S24_4620,48,"1961 Chevrolet Impala","Classic Cars",7869
10405,S12_4675,S12_4675,97,"1969 Dodge Charger","Classic Cars",7323
10405,S18_1889,S18_1889,61,"1948 Porsche 356-A Roadster","Classic Cars",8826
10405,S18_3232,S18_3232,55,"1992 Ferrari 360 Spider red","Classic Cars",8347
10405,S24_2972,S24_2972,47,"1982 Lamborghini Diablo","Classic Cars",7723
10405,S24_3856,S24_3856,76,"1956 Porsche 356A Coupe","Classic Cars",6600
10406,S18_1129,S18_1129,61,"1993 Mazda RX-7","Classic Cars",3975
10406,S18_1984,S18_1984,48,"1995 Honda Civic","Classic Cars",9772
10406,S18_3685,S18_3685,65,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10407,S18_1589,S18_1589,59,"1965 Aston Martin DB5","Classic Cars",9042
10407,S18_1749,S18_1749,76,"1917 Grand Touring Sedan","Vintage Cars",2724
10407,S18_2248,S18_2248,42,"1911 Ford Town Car","Vintage Cars",540
10407,S18_2870,S18_2870,41,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10407,S18_4409,S18_4409,6,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10407,S18_4933,S18_4933,66,"1957 Ford Thunderbird","Classic Cars",3209
10407,S24_1046,S24_1046,26,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10407,S24_1628,S24_1628,64,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10407,S24_2766,S24_2766,76,"1949 Jaguar XK 120","Classic Cars",2350
10407,S24_2887,S24_2887,59,"1952 Citroen-15CV","Classic Cars",1452
10407,S24_3191,S24_3191,13,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10407,S24_3432,S24_3432,43,"2002 Chevy Corvette","Classic Cars",9446
10408,S24_3969,S24_3969,15,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10409,S18_2325,S18_2325,6,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10409,S24_1937,S24_1937,61,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10410,S18_1342,S18_1342,65,"1937 Lincoln Berline","Vintage Cars",8693
10410,S18_1367,S18_1367,44,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10410,S18_2795,S18_2795,56,"1928 Mercedes-Benz SSK","Vintage Cars",548
10410,S18_2949,S18_2949,47,"1913 Ford Model T Speedster","Vintage Cars",4189
10410,S18_2957,S18_2957,53,"1934 Ford V8 Coupe","Vintage Cars",5649
10410,S18_3136,S18_3136,34,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10410,S18_3320,S18_3320,44,"1917 Maxwell Touring Car","Vintage Cars",7913
10410,S24_2022,S24_2022,31,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10410,S24_4258,S24_4258,50,"1936 Chrysler Airflow","Vintage Cars",4710
10411,S10_1949,S10_1949,23,"1952 Alpine Renault 1300","Classic Cars",7305
10411,S10_4962,S10_4962,27,"1962 LanciaA Delta 16V","Classic Cars",6791
10411,S12_1666,S12_1666,40,"1958 Setra Bus","Trucks and Buses",1579
10411,S18_1097,S18_1097,27,"1940 Ford Pickup Truck","Trucks and Buses",2613
10411,S18_4600,S18_4600,46,"1940s Ford truck","Trucks and Buses",3128
10411,S18_4668,S18_4668,35,"1939 Cadillac Limousine","Vintage Cars",6645
10411,S32_1268,S32_1268,26,"1980’s GM Manhattan Express","Trucks and Buses",5099
10411,S32_3522,S32_3522,27,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10411,S700_2824,S700_2824,34,"1982 Camaro Z28","Classic Cars",6934
10412,S12_4473,S12_4473,54,"1957 Chevy Pickup","Trucks and Buses",6125
10412,S18_2238,S18_2238,41,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10412,S18_2319,S18_2319,56,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10412,S18_2432,S18_2432,47,"1926 Ford Fire Engine","Trucks and Buses",2018
10412,S18_3232,S18_3232,60,"1992 Ferrari 360 Spider red","Classic Cars",8347
10412,S24_1444,S24_1444,21,"1970 Dodge Coronet","Classic Cars",4074
10412,S24_2300,S24_2300,70,"1962 Volkswagen Microbus","Trucks and Buses",2327
10412,S24_2840,S24_2840,30,"1958 Chevy Corvette Limited Edition","Classic Cars",2542
10412,S24_4048,S24_4048,31,"1992 Porsche Cayenne Turbo Silver","Classic Cars",6582
10412,S32_2509,S32_2509,19,"1954 Greyhound Scenicruiser","Trucks and Buses",2874
10412,S50_1392,S50_1392,26,"Diamond T620 Semi-Skirted Tanker","Trucks and Buses",1016
10413,S12_1108,S12_1108,36,"2001 Ferrari Enzo","Classic Cars",3619
10413,S12_3148,S12_3148,47,"1969 Corvair Monza","Classic Cars",6906
10413,S12_3891,S12_3891,22,"1969 Ford Falcon","Classic Cars",1049
10413,S18_4027,S18_4027,49,"1970 Triumph Spitfire","Classic Cars",5545
10413,S32_3207,S32_3207,24,"1950's Chicago Surface Lines Streetcar",Trains,8601
10413,S50_1514,S50_1514,51,"1962 City of Detroit Streetcar",Trains,1645
10414,S10_4757,S10_4757,49,"1972 Alfa Romeo GTA","Classic Cars",3252
10414,S18_3029,S18_3029,44,"1999 Yamaha Speed Boat",Ships,4259
10414,S18_3140,S18_3140,41,"1903 Ford Model A","Vintage Cars",3913
10414,S18_3259,S18_3259,48,"Collectable Wooden Train",Trains,6450
10414,S18_4522,S18_4522,56,"1904 Buick Runabout","Vintage Cars",8290
10414,S24_2011,S24_2011,43,"18th century schooner",Ships,1898
10414,S24_3151,S24_3151,60,"1912 Ford Model T Delivery Wagon","Vintage Cars",9173
10414,S24_3816,S24_3816,51,"1940 Ford Delivery Sedan","Vintage Cars",6621
10414,S700_1138,S700_1138,37,"The Schooner Bluenose",Ships,1897
10414,S700_1938,S700_1938,34,"The Mayflower",Ships,737
10414,S700_2610,S700_2610,31,"The USS Constitution Ship",Ships,7083
10414,S700_3505,S700_3505,28,"The Titanic",Ships,1956
10414,S700_3962,S700_3962,40,"The Queen Mary",Ships,5088
10414,S72_3212,S72_3212,47,"Pont Yacht",Ships,414
10415,S18_3856,S18_3856,51,"1941 Chevrolet Special Deluxe Cabriolet","Vintage Cars",2378
10415,S24_2841,S24_2841,21,"1900s Vintage Bi-Plane",Planes,5942
10415,S24_3420,S24_3420,18,"1937 Horch 930V Limousine","Vintage Cars",2902
10415,S700_2047,S700_2047,32,"HMS Bounty",Ships,3501
10415,S72_1253,S72_1253,42,"Boeing X-32A JSF",Planes,4857
10416,S18_1662,S18_1662,24,"1980s Black Hawk Helicopter",Planes,5330
10416,S18_2581,S18_2581,15,"P-51-D Mustang",Planes,992
10416,S24_1785,S24_1785,47,"1928 British Royal Navy Airplane",Planes,3627
10416,S24_2000,S24_2000,32,"1960 BSA Gold Star DBD34",Motorcycles,15
10416,S24_3949,S24_3949,18,"Corsair F4U ( Bird Cage)",Planes,6812
10416,S24_4278,S24_4278,48,"1900s Vintage Tri-Plane",Planes,2756
10416,S32_1374,S32_1374,45,"1997 BMW F650 ST",Motorcycles,178
10416,S32_4289,S32_4289,26,"1928 Ford Phaeton Deluxe","Vintage Cars",136
10416,S50_1341,S50_1341,37,"1930 Buick Marquette Phaeton","Vintage Cars",7062
10416,S700_1691,S700_1691,23,"American Airlines: B767-300",Planes,5841
10416,S700_2466,S700_2466,22,"America West Airlines B757-200",Planes,9653
10416,S700_2834,S700_2834,41,"ATA: B757-300",Planes,7106
10416,S700_3167,S700_3167,39,"F/A 18 Hornet 1/72",Planes,551
10416,S700_4002,S700_4002,43,"American Airlines: MD-11S",Planes,8820
10417,S10_1678,S10_1678,66,"1969 Harley Davidson Ultimate Chopper",Motorcycles,7933
10417,S10_2016,S10_2016,45,"1996 Moto Guzzi 1100i",Motorcycles,6625
10417,S10_4698,S10_4698,56,"2003 Harley-Davidson Eagle Drag Bike",Motorcycles,5582
10417,S12_2823,S12_2823,21,"2002 Suzuki XREO",Motorcycles,9997
10417,S18_2625,S18_2625,36,"1936 Harley Davidson El Knucklehead",Motorcycles,4357
10417,S24_1578,S24_1578,35,"1997 BMW R 1100 S",Motorcycles,7003
10418,S18_3278,S18_3278,16,"1969 Dodge Super Bee","Classic Cars",1917
10418,S18_3482,S18_3482,27,"1976 Ford Gran Torino","Classic Cars",9127
10418,S18_3782,S18_3782,33,"1957 Vespa GS150",Motorcycles,7689
10418,S18_4721,S18_4721,28,"1957 Corvette Convertible","Classic Cars",1249
10418,S24_2360,S24_2360,52,"1982 Ducati 900 Monster",Motorcycles,6840
10418,S24_4620,S24_4620,10,"1961 Chevrolet Impala","Classic Cars",7869
10418,S32_2206,S32_2206,43,"1982 Ducati 996 R",Motorcycles,9241
10418,S32_4485,S32_4485,50,"1974 Ducati 350 Mk3 Desmo",Motorcycles,3341
10418,S50_4713,S50_4713,40,"2002 Yamaha YZR M1",Motorcycles,600
10419,S12_1099,S12_1099,12,"1968 Ford Mustang","Classic Cars",68
10419,S12_3380,S12_3380,10,"1968 Dodge Charger","Classic Cars",9123
10419,S12_3990,S12_3990,34,"1970 Plymouth Hemi Cuda","Classic Cars",5663
10419,S12_4675,S12_4675,32,"1969 Dodge Charger","Classic Cars",7323
10419,S18_1129,S18_1129,38,"1993 Mazda RX-7","Classic Cars",3975
10419,S18_1589,S18_1589,37,"1965 Aston Martin DB5","Classic Cars",9042
10419,S18_1889,S18_1889,39,"1948 Porsche 356-A Roadster","Classic Cars",8826
10419,S18_1984,S18_1984,34,"1995 Honda Civic","Classic Cars",9772
10419,S18_2870,S18_2870,55,"1999 Indy 500 Monte Carlo SS","Classic Cars",8164
10419,S18_3232,S18_3232,35,"1992 Ferrari 360 Spider red","Classic Cars",8347
10419,S18_3685,S18_3685,43,"1948 Porsche Type 356 Roadster","Classic Cars",8990
10419,S24_2972,S24_2972,15,"1982 Lamborghini Diablo","Classic Cars",7723
10419,S24_3371,S24_3371,55,"1971 Alpine Renault 1600s","Classic Cars",7995
10419,S24_3856,S24_3856,70,"1956 Porsche 356A Coupe","Classic Cars",6600
10420,S18_1749,S18_1749,37,"1917 Grand Touring Sedan","Vintage Cars",2724
10420,S18_2248,S18_2248,36,"1911 Ford Town Car","Vintage Cars",540
10420,S18_2325,S18_2325,45,"1932 Model A Ford J-Coupe","Vintage Cars",9354
10420,S18_4409,S18_4409,66,"1932 Alfa Romeo 8C2300 Spider Sport","Vintage Cars",6553
10420,S18_4933,S18_4933,36,"1957 Ford Thunderbird","Classic Cars",3209
10420,S24_1046,S24_1046,60,"1970 Chevy Chevelle SS 454","Classic Cars",1005
10420,S24_1628,S24_1628,37,"1966 Shelby Cobra 427 S/C","Classic Cars",8197
10420,S24_1937,S24_1937,45,"1939 Chevrolet Deluxe Coupe","Vintage Cars",7332
10420,S24_2766,S24_2766,39,"1949 Jaguar XK 120","Classic Cars",2350
10420,S24_2887,S24_2887,55,"1952 Citroen-15CV","Classic Cars",1452
10420,S24_3191,S24_3191,35,"1969 Chevrolet Camaro Z28","Classic Cars",4695
10420,S24_3432,S24_3432,26,"2002 Chevy Corvette","Classic Cars",9446
10420,S24_3969,S24_3969,15,"1936 Mercedes Benz 500k Roadster","Vintage Cars",2081
10421,S18_2795,S18_2795,35,"1928 Mercedes-Benz SSK","Vintage Cars",548
10421,S24_2022,S24_2022,40,"1938 Cadillac V-16 Presidential Limousine","Vintage Cars",2847
10422,S18_1342,S18_1342,51,"1937 Lincoln Berline","Vintage Cars",8693
10422,S18_1367,S18_1367,25,"1936 Mercedes-Benz 500K Special Roadster","Vintage Cars",8635
10423,S18_2949,S18_2949,10,"1913 Ford Model T Speedster","Vintage Cars",4189
10423,S18_2957,S18_2957,31,"1934 Ford V8 Coupe","Vintage Cars",5649
10423,S18_3136,S18_3136,21,"18th Century Vintage Horse Carriage","Vintage Cars",5992
10423,S18_3320,S18_3320,21,"1917 Maxwell Touring Car","Vintage Cars",7913
10423,S24_4258,S24_4258,28,"1936 Chrysler Airflow","Vintage Cars",4710
10424,S10_1949,S10_1949,50,"1952 Alpine Renault 1300","Classic Cars",7305
10424,S12_1666,S12_1666,49,"1958 Setra Bus","Trucks and Buses",1579
10424,S18_1097,S18_1097,54,"1940 Ford Pickup Truck","Trucks and Buses",2613
10424,S18_4668,S18_4668,26,"1939 Cadillac Limousine","Vintage Cars",6645
10424,S32_3522,S32_3522,44,"1996 Peterbilt 379 Stake Bed with Outrigger","Trucks and Buses",814
10424,S700_2824,S700_2824,46,"1982 Camaro Z28","Classic Cars",6934
10425,S10_4962,S10_4962,38,"1962 LanciaA Delta 16V","Classic Cars",6791
10425,S12_4473,S12_4473,33,"1957 Chevy Pickup","Trucks and Buses",6125
10425,S18_2238,S18_2238,28,"1998 Chrysler Plymouth Prowler","Classic Cars",4724
10425,S18_2319,S18_2319,38,"1964 Mercedes Tour Bus","Trucks and Buses",8258
10425,S18_2432,S18_2432,19,"1926 Ford Fire Engine","Trucks and Buses",2018
10425,S18_3232,S18_3232,28,"1992 Ferrari 360 Spider red","Classic Cars",8347
10425,S18_4600,S18_4600,38,"1940s Ford truck","Trucks and Buses",3128
10425,S24_1444,S24_1444,55,"1970 Dodge Coronet","Classic Cars",4074
10425,S24_2300,S24_2300,49,"1962 Volkswagen Microbus","Trucks and Buses",2327
